venue_id,venue_name,address,city,state,phone,website,category,rating,price,hours,description,facebook_page,social_media_url,source,is_scrapable,needs_website,newsletter_signup_url,newsletter_subscribed,newsletter_checked_at,last_scraped_at,created_at,updated_at,Business Type,Experience Category,Incentive Category,Incentive Teaser,Full Incentive Description,Days / Timing Restrictions,Group Friendly?,Psychological Motivator Type,Estimated Perceived Value ($ range),Expiration / Ongoing,Source URL,Notes
ChIJaRbaXjy5woARERNJSyktTog,Petersen Automotive Museum,"6060 Wilshire Blvd, Los Angeles, CA 90036, USA",Los Angeles,CA,(323) 930-2277,https://petersen.org/,Museum & Gallery,4.8,,"{""open_now"":false,""periods"":[{""close"":{""day"":0,""time"":""1800""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":1,""time"":""1800""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":2,""time"":""1800""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":3,""time"":""1800""","establishment, museum, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-06T16:02:26.035578+00:00,2026-03-24T15:18:31.029497+00:00,,,discount,Children Under 3 Free Admission,Children ages 2 and under receive free general admission to the Petersen Automotive Museum. No signup or promo code required — just purchase tickets at the door or online.,Daily 10:00 AM – 6:00 PM,,,,,https://petersen.org/tickets/,
ChIJt1ceg8Jmw4ARKgDoYbMJNxg,Pizza Hut,"12183 Hesperia Road, Victorville",Victorville,CA,,,Restaurants & Food,3.7,$,,"meal_delivery, meal_takeaway, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.184793+00:00,2026-04-06T15:28:43.184793+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJl1VVw8Jlw4ARGX109ghPsRQ,Pizza Hut,"14582 Palmdale Road, Victorville",Victorville,CA,,,Restaurants & Food,3.5,$,,"meal_takeaway, meal_delivery, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.184793+00:00,2026-04-06T15:28:43.184793+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJP646YhRa14ARqb8dCyn0i5s,Pizza Hut,"375 West Main Street, Brawley",Brawley,CA,,,Restaurants & Food,4.3,$,,"meal_delivery, meal_takeaway, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:42.843146+00:00,2026-04-06T15:28:42.843146+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJMVXEtzXc3IARdRpSuo9rSe4,Pizza Hut,"3800 Barranca Parkway Suite P, Irvine",Irvine,CA,,,Restaurants & Food,4,$,,"meal_delivery, meal_takeaway, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-14T17:30:43.996445+00:00,2026-03-24T14:55:02.116457+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJR-fl0ZlglIARp67BwVtp1dY,Pizza Hut,"1227 Fresno Street, Fresno",Fresno,CA,,,Restaurants & Food,3.9,$,,"meal_delivery, meal_takeaway, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-16T16:06:59.184585+00:00,2026-03-24T14:55:02.116457+00:00,,,discount,Large 2-Topping Pizza for $7.99,Order a large 2-topping pizza for just $7.99 each when you order two or more. Available for carryout orders. No app or account required — price is publicly listed on the Pizza Hut website.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJJf2ZM2Hf3IARrUadNyyfEqE,Pizza Hut,"2750 Harbor Blvd #1-4A, Costa Mesa, CA 92626, USA",Costa Mesa,CA,(714) 751-1100,https://locations.pizzahut.com/ca/costa-mesa/2750-harbor-blvd?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=300438,Restaurants & Food,3.9,$,"{""open_now"":true,""periods"":[{""close"":{""day"":1,""time"":""0000""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":2,""time"":""0000""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":3,""time"":""0000""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":4,""time"":""0000""}","establishment, food, meal_delivery",,,google_places,TRUE,FALSE,,FALSE,,,2025-11-29T23:16:40.993915+00:00,2026-03-24T14:55:02.116457+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJqzDlX31nw4ARBv-ITJzPZ1Y,Pizza Hut,"16455 Main Street, Hesperia",Hesperia,CA,,,Restaurants & Food,3.5,$,,"meal_delivery, meal_takeaway, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.184793+00:00,2026-04-06T15:28:43.184793+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJ2zB-aJRMw4ARacZ8B0ZwnGk,Pizza Hut,"9299 Sierra Ave., Fontana, CA 92335, USA",Fontana,CA,(909) 823-5333,https://locations.pizzahut.com/ca/fontana/9299-sierra-ave?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=300174,Restaurants & Food,3.8,$,"{""open_now"":false,""periods"":[{""close"":{""day"":1,""time"":""0000""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":2,""time"":""0000""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":3,""time"":""0000""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":4,""time"":""0000""","establishment, food, meal_delivery",,,google_places,TRUE,FALSE,,FALSE,,,2026-02-06T17:55:13.856317+00:00,2026-03-24T14:55:02.116457+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJKd1FEwbZ3IARNZ9Eu6gQaUs,Pizza Hut,"1036 S Main St #104, Santa Ana, CA 92701, USA",Santa Ana,CA,(714) 568-5411,https://locations.pizzahut.com/ca/santa-ana/1036-s-main-st?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=302630,Restaurants & Food,3.6,$,"{""open_now"":true,""periods"":[{""close"":{""day"":1,""time"":""0000""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":2,""time"":""0000""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":3,""time"":""0000""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":4,""time"":""0000""}","establishment, food, meal_delivery",,,google_places,TRUE,FALSE,,FALSE,,,2025-11-29T23:54:29.53587+00:00,2026-03-24T14:55:02.116457+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJl3bKHa_p3IARSJ849DXBmI8,Pizza Hut,"22481 El Toro Rd Suite A, Lake Forest, CA 92630, USA",Lake Forest,CA,(949) 454-2400,https://locations.pizzahut.com/ca/lake-forest/22481-el-toro-rd?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=300224,Restaurants & Food,3.8,$,"{""open_now"":true,""periods"":[{""close"":{""day"":1,""time"":""0000""},""open"":{""day"":0,""time"":""1000""}},{""close"":{""day"":2,""time"":""0000""},""open"":{""day"":1,""time"":""1000""}},{""close"":{""day"":3,""time"":""0000""},""open"":{""day"":2,""time"":""1000""}},{""close"":{""day"":4,""time"":""0000""}","establishment, food, meal_delivery",,,google_places,TRUE,FALSE,,FALSE,,,2025-11-30T00:20:52.911734+00:00,2026-03-24T14:55:02.116457+00:00,,,discount,Large 3-Topping Pizza for $12.49,Order a large 3-topping pizza for $12.49 via online ordering at Pizza Hut. No account or app required — available for carryout. Publicly listed deal on the Pizza Hut website.,"Daily During store hours (Mon–Thu 10:00 AM–12:00 AM, Fri–Sat 10:00 AM–1:00 AM, Sun 10:00 AM–12:00 AM)",,,,,https://locations.pizzahut.com/ca/lake-forest/22481-el-toro-rd,
ChIJuVGudDZl14AR1zVuprPFODc,Pizza Hut,"2534 Rockwood Avenue Suite 103, Calexico",Calexico,CA,,,Restaurants & Food,4.5,$,,"meal_delivery, meal_takeaway, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:42.673765+00:00,2026-04-06T15:28:42.673765+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJ-T6iRa1D6oARUnxCOUiUiK0,Pizza Hut,"8110 Rosedale Highway E, Bakersfield",Bakersfield,CA,,,Restaurants & Food,3.7,$,,"meal_delivery, meal_takeaway, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-16T16:06:38.031809+00:00,2026-03-24T14:55:02.116457+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout,Order a large pizza with up to 3 toppings for $10.99 when you carry out. No account or app required — available by ordering directly online or in-store at this location.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJO79IxeTbwoARKPIhICllM7s,Pizza Hut,"121 East Foothill Boulevard, Arcadia",Arcadia,CA,,,Restaurants & Food,3.8,$,,"meal_takeaway, meal_delivery, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-24T14:51:06.949448+00:00,2026-03-24T14:55:02.116457+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJH2dZczcTwYARnFE_-fqysnQ,Pizza Hut,"634 South China Lake Boulevard Unit A, Ridgecrest",Ridgecrest,CA,,,Restaurants & Food,3.6,$,,"meal_delivery, meal_takeaway, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.843145+00:00,2026-04-06T15:28:43.843145+00:00,,,discount,Large 1-Topping Pizza for $7.99,Order a large 1-topping pizza for $7.99 each when you order two or more. Available for carryout orders. No app or account required — price visible at checkout on the Pizza Hut website.,Everyday During store hours,,,,,https://www.pizzahut.com/deals,
ChIJZd7FWoI4woAREmudOYuiwM8,Pizza Hut,"2101 West Rosamond Boulevard, Rosamond",Rosamond,CA,,,Restaurants & Food,3.5,$,,"meal_delivery, meal_takeaway, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.34798+00:00,2026-04-06T15:28:43.34798+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJn2gjwHIvlYAR-MKLZ9HFfsE,Pizza Hut,"416 East Tulare Avenue, Visalia",Visalia,CA,,,Restaurants & Food,3.8,$,,"meal_delivery, meal_takeaway, restaurant",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJX9dsk8E5xIARSU9esAGSZWE,Pizza Hut Express,"Langford Lake And, B Avenue Bldg. 21, Fort Irwin",Fort Irwin,CA,,,Restaurants & Food,3.2,$,,"meal_takeaway, restaurant, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJOymh8M4R64ARI17YwimmMmA,Pizza Hut Express,"Shell Station, 21959 California 46, Lost Hills",Lost Hills,CA,,,Restaurants & Food,4,$,,"meal_takeaway, restaurant, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJe6kN4sC9xYARF5fCZc5Iu5E,Pizza Hut Express,"72363 Baker Blvd Baker Texaco, Baker",Baker,CA,,,Restaurants & Food,3.3,$,,"meal_takeaway, restaurant, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJ_5mYE--9xYARTU6B9euEqBk,Pizza Hut Express,"Travel Plaza Kxpx, 72922 Baker Boulevard, Baker",Baker,CA,,,Restaurants & Food,3.6,$,,"meal_takeaway, restaurant, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-04-06T15:28:43.65353+00:00,2026-04-06T15:28:43.65353+00:00,Restaurants & Food,Pizza,discount,$10.99 Large 3-Topping Pizza — Carryout Deal,Get a large 3-topping pizza for $10.99 when you order carryout. No account or app required — available by ordering directly online or by phone.,Any day During store hours,,,,,https://www.pizzahut.com/deals,
ChIJB8UDDmPL3IARFxTFftakku4,Planes of Fame Air Museum,"14998 Cal Aero Drive, Chino",Chino,CA,,,Museum & Gallery,4.8,,,"museum, tourist_attraction, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-14T17:30:36.99358+00:00,2026-03-24T15:18:31.029497+00:00,,,discount,Free Admission for Children Under 5,"Children ages 4 and under receive free admission to the Planes of Fame Air Museum. No signup or membership required. General adult admission is $15, seniors (65+) are $12, and children ages 5–11 are $5.",Daily 9:00 AM – 5:00 PM,,,,,https://planesoffame.org/page/admission,
ChIJSQaZY-Hn3IARriXSQi80w64,Pretend City Children's Museum,"29 Hubble, Irvine",Irvine,CA,,,Amusement,4.5,,,"tourist_attraction, museum, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-09T15:17:34.773541+00:00,2026-03-09T15:17:34.773541+00:00,,,discount,Free Admission for Children Under 1,"Children under 1 year old receive free admission to Pretend City Children's Museum. General admission is $16 per person (ages 1 and up), making this a meaningful saving for families with infants.",Daily During all open hours,,,,,https://www.pretendcity.org/visit/admission/,
ChIJYan5xqUyw4ARhkjyijDXh_A,RA Sushi - Chino Hills,"13925 City Center Drive, Chino Hills",Chino Hills,CA,,,Bar,4.3,$$,,"bar, restaurant, food",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-16T16:06:22.90502+00:00,2026-03-16T16:06:22.90502+00:00,,,happy_hour,Happy Hour — Discounted Drinks & Appetizers,"RA Sushi offers Happy Hour with $6 house wines, $5 sake, $4 draft beers, and half-price select appetizers at the bar and lounge area. No signup or membership required.",Mon–Fri 3:00 PM – 7:00 PM,,,,,https://www.rasushi.com/happy-hour,
ChIJC1nifkQuw4ARlwzodF6omXk,RailGiants Train Museum,"1101 West McKinley Avenue, Pomona",Pomona,CA,,,Amusement,4.8,,,"tourist_attraction, museum, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-16T16:07:07.110574+00:00,2026-03-16T16:07:07.110574+00:00,,,discount,Free Admission for Children Under 5,Children ages 4 and under are admitted free to the RailGiants Train Museum. General admission is $10 for adults and $5 for children ages 5–11. No signup or promo code required.,Saturdays and Sundays (select open dates) 10:00 AM – 5:00 PM,,,,,https://www.railgiants.org/plan-your-visit,
ChIJGYV4Ftgvw4AR1Gjzqwf0l54,Raymond M. Alf Museum of Paleontology,"1175 Base Line Road, Claremont",Claremont,CA,,,Museum & Gallery,4.7,,,"museum, tourist_attraction, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-16T16:07:07.110574+00:00,2026-03-24T15:18:31.029497+00:00,,,discount,Free Admission for Students & Children Under 5,"Admission to the Raymond M. Alf Museum of Paleontology is free for Webb School students (as the museum is located on campus) and children ages 4 and under. General adult admission is $15, students/seniors are $12, and children ages 5–17 are $7. No signup",Tue–Sun 10:00 AM – 4:00 PM,,,,,https://www.alfmuseum.org/visit/admission,
ChIJp9oy_EOC3IARZFZZ1jx6zak,Reading Cinemas at Cal Oaks Plaza with TITAN LUXE,"41090 California Oaks Road, Murrieta",Murrieta,CA,,,Movie Theater,4.6,,,"movie_theater, cafe, meal_takeaway",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-16T16:06:44.263865+00:00,2026-03-24T15:18:29.886534+00:00,,,discount,Tuesday Value Days — Discounted Admission,"Reading Cinemas offers discounted ticket prices every Tuesday for all standard format screenings. General admission tickets are reduced to $6.00 on Tuesdays. No membership, app, or signup required — discount applies at the box office and online.",Every Tuesday All showtimes,,,,,https://readingcinemas.com/caloaks/promotions,
ChIJK-uCwRJX2YARp4tAjNAFkz8,Reading Cinemas Grossmont with TITAN XC,"5500 Grossmont Center Drive Suite 169, La Mesa",La Mesa,CA,,,Movie Theater,4.4,,,"movie_theater, point_of_interest, establishment",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-16T16:05:58.144521+00:00,2026-03-24T15:18:29.886534+00:00,,,discount,Discount Tuesday — Reduced Admission All Day,"Reading Cinemas offers discounted ticket prices every Tuesday for all standard screenings. General admission tickets are reduced to $8 on Tuesdays, available at the box office with no membership or signup required.",Every Tuesday All showtimes,,,,,https://readingcinemas.com/grossmont/tickets,
ChIJG2WiNq1D6oAR4xiUJ8SSuHY,Red Lobster,"SHOPPING CENTER, 8180 RosedaleHWY, Northwest Promenade, Bakersfield",Bakersfield,CA,,,Restaurants & Food,4.3,$$,,"restaurant, food, point_of_interest",,,google_places,TRUE,FALSE,,FALSE,,,2026-03-16T16:06:38.031809+00:00,2026-03-24T14:55:02.116457+00:00,Restaurant,Seafood,Daily Deals,Daily Deal Specials,Monday Lobster & Shrimp Scampi $19.99 || Tuesday Snow Crab Legs $24.99 || Wednesday Steak & Lobster $24.99 || Thursday Shrimp or Chicken Alfredo $14.99 || Friday Fish & Chips $15.99 || Endless Shrimp $24.99,Specific day noted,Yes,Limited Time Deal,$19.99 | $24.99 | $14.99 | $15.99,Ongoing,https://www.redlobster.com/menu/specials,Prices and availability vary. Source: 【800730829519764†L2-L62】【222808654514110†L2-L35】
